index	mean	var	var_tech	ct_mean	ct_var	ct_var_tech	mean_var
Tnfaip3	4.5142183	13.327494	13.674399070489606	4659.3203	79728650.0	81803929.3279	8.9
S1pr4	4.6789045	17.251608	13.525604827358896	100539.914	160038130000.0	125473083838.41956	11.14
Tbc1d1	4.519112	13.627879	14.729660171189158	8099.1426	446296450.0	482378435.1023262	8.12
Tbp	4.4436636	13.65174	11.06223588167847	8559.807	702362600.0	569136313.6828562	4.14
Trps1	4.4254146	13.096055	12.690898575371307	5225.791	118710240.0	115037666.85098743	4.10
Pecr	4.3673368	12.959698	12.88650373569262	4495.639	77461480.0	77023991.81662937	1.10
Ufc1	4.529919	12.52209	12.84679077040508	5481.8604	131215010.0	134617444.79885232	8.3
Hdac1	4.784553	13.068272	8.438199450206037	14450.159	3253021400.0	2100480039.67691	12.6
Clk1	4.882828	13.415482	10.558477533231832	12564.916	1968642300.0	1549393917.2702248	13.7
Epsti1	4.5852456	14.9237	11.635154219664766	16260.298	3429141200.0	2673504986.844732	10.14
Nsun4	4.4341116	13.736321	11.17242934567224	8458.382	675565630.0	549470927.8429234	4.14
Tdrd3	4.3577375	12.873409	12.874074250533088	4477.1685	76990456.0	76994432.96196157	0.7
Rasal2	4.408426	13.386381	12.34339249426901	6073.1235	206561780.0	190467688.54449728	3.13
Apbb1ip	4.493532	13.523377	12.193840818507502	6522.8384	266093760.0	239933032.39433685	7.11
Taf9	4.691682	12.398586	15.20975056838563	6232.087	168909100.0	207206312.39418098	11.2
Glg1	4.406931	12.859176	12.785686492815339	4500.671	77514056.0	77071069.19649446	3.7
Anapc7	4.603363	14.677967	15.833387085060425	17550.533	2881911300.0	3108769550.4422317	10.14
Hsd17b12	4.7028856	12.553079	12.87388444204916	4639.386	78914696.0	80931435.64968033	12.4
Get4	4.5695143	13.248306	9.994025732235803	10167.166	1209922200.0	912719944.0051845	9.9
Cox7b	4.797782	12.10361	10.556577950848268	7781.6147	487124200.0	424862044.3095459	12.1
Yars2	4.436735	12.171664	11.920705617009398	4531.148	79113210.0	77482030.76804973	4.0
Pard3b	4.372719	12.891831	12.894406313781007	4479.454	76970680.0	76986053.53473675	1.8
Dnajc15	4.6019506	12.890238	12.103339940418198	6226.6387	220057250.0	206623626.22952607	10.7
Rbm43	4.502276	13.440296	12.209239171574822	9983.51	957199940.0	869525701.1548666	7.11
Rlf	4.436861	12.564285	12.529949363949024	4492.9893	77216620.0	77005604.9622296	4.3
Pdap1	4.5307636	12.833816	12.42747299927887	5580.1255	147489220.0	142819431.9034671	8.5
Phf23	4.4488955	12.355144	12.359379361611866	4481.322	76955240.0	76981623.19209637	5.2
Zfp688	4.4015703	12.903107	12.423552381093746	5174.242	115658024.0	111359500.78071448	2.7
Atad1	4.4833145	13.253587	10.469588284919363	9126.9375	865678500.0	683837359.1353306	6.10
Brix1	4.631323	11.854648	11.767914344093192	4635.72	81367110.0	80771798.01625209	11.0
Col18a1	4.3333335	12.888889	12.887820122400626	4473.8857	77018680.0	77012290.96003479	0.8
Jmjd6	4.4813476	12.715358	12.688712157169764	5322.988	122538640.0	122281854.58382142	6.5
Rcn2	4.8459315	11.263159	11.448178653638962	4679.4097	81355790.0	82692223.20399742	13.0
Pycard	5.1863685	14.520794	24.789036481708365	19260.096	2209745700.0	3772346484.745666	14.10
Rgs2	4.745251	13.737303	12.872507906907916	11397.317	1305479000.0	1223296125.421601	12.10
Plrg1	4.7544727	13.109628	14.138078355324486	5207.086	105429490.0	113700434.04144436	12.7
Rnf44	4.497746	12.425275	12.141046573109861	4659.8394	83742376.0	81826768.38297693	7.2
Ddx47	4.8986554	10.578195	9.9753320208746	6122.748	207477780.0	195653396.18415087	13.0
Mrps23	4.632711	15.073832	13.922882069554358	16510.94	2982821600.0	2755070842.8995423	11.14
Cnot6l	4.5099874	13.460232	13.126345071838166	5673.724	155029540.0	151183963.17176107	7.11
Tmem19	4.375923	13.22754	12.545892748145006	5510.7427	144421150.0	136978779.22425556	1.14
Ggcx	4.3956523	13.028914	12.520572142312389	5276.0483	123572860.0	118751486.49504407	2.10
Cox7a2	4.830633	12.681258	13.574648146600175	9568.467	725603300.0	776721813.7992054	13.4
Vps13c	4.4584284	12.73823	12.309164856088023	4926.9653	98212100.0	94903994.04794364	5.5
Tank	4.444662	12.583334	12.597917010094108	4488.481	76896380.0	76985500.53474955	5.3
Trafd1	4.7581353	12.937821	12.99222205513083	5692.775	152305570.0	152945979.1033106	12.6
Prkcb	4.6937895	13.26023	9.341873036711846	12165.643	2038228700.0	1435938439.908402	11.8
Pcsk7	4.389473	12.525757	12.165527115371983	4564.635	80424840.0	78111892.52551249	2.2
Nras	5.154599	13.2871275	14.94552394625612	9260.278	632569100.0	711521467.3793684	14.6
Zrsr2	4.343809	12.884689	12.884220985484154	4475.2876	77006620.0	77003824.88623594	0.7
Pole4	4.686314	13.240506	12.975678990526108	6289.613	217769460.0	213413786.31993946	11.7
Mrpl36	4.6142774	12.34812	12.330679168620271	5009.9634	99981860.0	99840640.9562993	10.3
Ube2q1	4.452941	12.866068	12.88164382142324	4510.3228	77078710.0	77172025.12597212	5.7
Rab31	4.808576	14.612761	17.593826687481517	11089.491	948138050.0	1141562297.0274556	13.12
Aga	4.635944	12.920402	10.754472276132558	8321.236	628812000.0	523400261.7286734	11.5
Rbbp4	4.7746096	12.508633	14.652142014010082	6116.5073	166474270.0	195001703.33086437	12.3
Psd	4.3675995	12.618191	12.617160012105094	4473.939	77018230.0	77011940.54376799	1.1
Lmna	5.4890113	12.103603	12.612793837449889	8190.7866	479050020.0	499203328.82743573	14.1
Tada3	4.489082	13.731312	9.641013638851849	11982.072	1971562100.0	1384271036.2364373	7.12
Trmt6	4.3615317	12.898988	12.900498008204847	4478.277	76980950.0	76989965.07688837	0.10
Hes1	4.666024	12.396892	12.278711496927524	5322.0396	123386900.0	122210643.45088245	11.2
Plp1	4.518377	14.103417	19.686322114652206	5688.197	109266990.0	152520849.41753355	8.14
Pigp	4.561991	12.678854	12.493324720535803	5311.6533	123233750.0	121430476.4172316	9.4
Golga4	4.434709	12.33633	11.954308612682045	4661.2256	84504664.0	81887789.86784007	4.1
Ier5l	4.4449706	13.09917	12.910563027501016	4576.211	79533480.0	78388327.45982887	5.9
Tdrd7	4.379189	13.123433	12.52597879961875	5392.5127	133633140.0	127549385.44182535	1.13
Ssh2	4.7737966	13.702138	13.442617387757307	10867.937	1105356200.0	1084420547.6156678	12.10
Atad2	4.367204	13.018821	12.690820017375183	4653.0166	83634270.0	81527160.76117447	1.12
Sntb2	4.4319735	12.825561	12.84860152109125	4492.3345	76863590.0	77001676.43479247	4.7
Srsf3	5.049228	11.677678	13.366472165761047	7941.288	396202700.0	453500443.50221056	14.0
Ocel1	4.487565	11.819642	11.81959277982718	4476.0283	77000180.0	76999854.91434117	6.0
Rps17	5.1604586	12.588263	19.267575562651448	11447.099	808007700.0	1236735328.4770296	14.3
Slc35b1	4.7542977	13.462846	21.30459827790562	10450.065	619656450.0	980589979.9202607	12.9
Denr	4.550671	12.493732	12.360129073523572	4830.7114	90799790.0	89828812.42619939	9.3
Fbxl17	4.4459677	13.00685	13.04761120807396	4498.7686	76810264.0	77050972.58504693	5.8
Rps6kb1	4.618464	13.892368	12.08682007873018	9428.506	858407040.0	746842526.076718	10.12
Cd48	4.8884845	16.587252	14.365590658686079	47405.5	29974745000.0	25959991852.52546	13.14
Cul5	4.4634686	12.499677	12.529130123666492	4495.627	76842830.0	77023899.41490401	5.3
Auh	4.540271	12.805802	12.92673969071371	4523.2754	76618000.0	77341576.49157172	8.5
Mier1	4.8959703	11.728973	12.066861745485522	5140.594	105877750.0	108927879.10498218	13.0
Tmem176b	5.4982915	16.344135	24.566700619933776	51053.926	20226146000.0	30401711213.127953	14.14
Sp140	4.444854	13.108016	13.07229738431985	4696.296	83675350.0	83447341.22273794	5.9
Daam1	4.4083676	12.681074	12.68600103598938	4481.7915	76950970.0	76980865.24863708	3.5
Gypc	4.3899384	13.057278	13.088665361357853	4495.9688	76841770.0	77026483.76012574	2.11
Ndufv3	4.7183948	12.85596	15.65193910142629	6429.294	188087840.0	228994135.17681095	12.5
Bhlhe40	4.6718206	12.797193	13.21525724195346	4584.8057	76176470.0	78665040.5922126	11.4
Naglu	4.3935785	12.712234	12.715018879732146	4479.7656	76968296.0	76985160.27415359	2.4
Gfm1	4.411331	12.563173	12.374603625870014	4523.1416	78517980.0	77339451.32805173	3.4
Ociad2	4.644929	12.406942	10.118443467741224	8485.749	680213600.0	554746123.3783423	11.2
Akap8l	4.5876784	13.044446	14.35135034196584	5486.828	122725210.0	135020870.7172486	10.8
Mfsd1	4.8124	11.728606	11.275820772889412	6078.2354	198671710.0	191001946.38298833	13.0
Gbf1	4.4313254	12.650854	12.662424378103196	4486.611	76910830.0	76981173.40804149	4.4
Ino80e	4.393051	12.671831	12.431457055133741	4535.6475	79074440.0	77574463.7738567	2.3
Tpr	4.79036	13.283677	19.60309760989863	11558.634	858587140.0	1267041294.7761953	12.8
Ndufv1	4.835405	11.96144	11.358137564670773	7096.636	331823070.0	315086818.2840245	13.1
Elp3	4.4252043	12.758837	12.783179171191376	4493.2925	76860880.0	77007521.91118443	4.6
Ing5	4.4269166	12.634721	12.65077050431645	4489.452	76890936.0	76988609.43729451	4.4
Nudt3	4.527199	12.397585	12.104636422178581	5157.701	112832136.0	110165971.2245702	8.3
Me2	4.469039	12.6166115	12.39952642016588	4580.571	79898184.0	78523432.77319469	6.4
Pgm2	4.4677596	13.363336	12.55904678892231	6120.606	207944880.0	195429461.15884086	6.11
Paqr4	4.6018543	12.341262	12.034776985925456	5296.6636	123365500.0	120301825.27462843	10.2
Atp9b	4.4776855	12.704602	12.442728583594668	4826.072	91482420.0	89596734.3817967	6.5
Madd	4.429048	13.527781	10.709957778491848	9019.024	835609540.0	661552930.145622	4.13
Limk2	4.483535	13.12704	12.176354649729834	6115.8325	210150800.0	194931278.36835045	6.9
Cyb5r4	4.5018997	13.275547	10.712963667892877	9198.571	865811460.0	698683576.0589169	7.10
Csde1	4.773947	11.877102	12.287865503315828	5622.4536	141637200.0	146535651.43959755	12.1
Plcb3	4.4596295	13.012769	12.249952752377647	6341.01	232695410.0	219054669.26075915	5.8
Tns1	4.3418903	12.819912	12.818863433861338	4473.9434	77018210.0	77011908.78694284	0.4
Cog7	4.5275927	13.162431	10.988271199899284	8019.0522	560224700.0	467687244.94455224	8.8
Tspan2	4.3709	12.979902	12.987768426625966	4484.2075	76932500.0	76979119.09826414	1.11
Ephb4	4.461655	13.504026	9.89412161223568	10747.096	1438422700.0	1053902610.4537528	5.13
Clint1	4.7007403	12.648727	12.716983876697482	5460.9893	132221144.0	132934650.33862975	12.4
Hexb	5.561957	16.600046	8.04732584903841	177212.92	806137300000.0	390797077428.8126	14.14
Acad9	4.4982867	13.557773	15.174535940921798	7349.9033	315825950.0	353488171.56205106	7.12
Ado	4.5183125	13.196411	13.204959237230648	5509.174	136760850.0	136849436.1772895	8.9
Fcho2	4.393538	12.764947	12.76926072527704	4481.2573	76955736.0	76981742.43075578	2.5
Hspg2	4.3813243	12.6366625	12.636754145919559	4476.2944	76997960.0	76998518.52098946	1.2
Stambpl1	4.371274	13.101146	12.59159440208472	5067.6143	107911690.0	103714608.86381063	1.13
Prdx1	6.102647	14.820136	18.50924704643249	43061.887	16927301000.0	21140938740.205685	14.11
Gpr183	4.689345	14.478405	11.488036437603311	16990.754	3673379600.0	2914680071.022882	11.13
Bcl7c	4.5579696	12.777349	12.850376419319419	4535.523	77130984.0	77571814.10440043	9.5
Kdm4a	4.3950825	13.077833	13.121247315492235	4500.2065	76811040.0	77066027.59515369	2.11
Aff3	4.348515	12.915814	12.916172072992849	4476.74	76994250.0	76996380.17563206	0.12
Hmg20a	4.3668933	12.9363985	12.940899565850371	4481.4946	76954550.0	76981327.38354145	1.9
Thyn1	4.3519306	12.790747	12.636106852336022	4502.914	78038936.0	77095447.03897417	0.3
Cryab	4.5205708	13.180757	13.418899632535837	4548.19	76445620.0	77826795.68418042	8.8
Aip	4.5613885	12.661175	12.113924663228133	6247.569	218302700.0	208867072.54290837	9.4
Tmed9	5.190799	11.383373	10.607259464239085	7942.9688	487010400.0	453806227.4131953	14.0
Zfp664	4.428986	12.628442	12.50675390724083	4512.953	77952880.0	77201724.57869874	4.4
Tmem87b	4.566813	11.796779	11.819862213077835	4493.3276	76857350.0	77007743.84513497	9.0
Lgals3bp	5.202593	14.549915	13.276578436105318	27644.219	8922945000.0	8142052385.890439	14.10
Cpsf4	4.4242563	13.221269	12.873907113027597	4921.5947	97158264.0	94605631.17994918	4.12
Serf2	5.0166903	13.529342	19.861304786249157	14499.779	1441179600.0	2115676348.5061815	13.8
Lsm3	4.504811	13.457569	12.438597496617195	6243.439	225497300.0	208423235.72900665	7.11
Bcl7a	4.4263873	12.255515	12.254651562510936	4474.2827	77015180.0	77009757.4317912	4.0
Ano10	4.47659	12.016353	12.018256842884007	4478.9624	76975384.0	76987582.01989889	6.0
Fam43a	4.400615	13.039151	13.059320391038156	4490.9233	76875490.0	76994400.42136967	2.11
Sgce	4.6188846	13.218679	9.740142005589886	10780.337	1441620100.0	1062253194.7708927	10.9
Arl2bp	4.5399914	12.608769	12.703239189415653	4566.9546	77578060.0	78159308.83231233	8.4
Alg3	4.4187503	13.733934	11.487038720860232	8173.4136	593039360.0	496017083.7929066	3.14
Foxj3	4.3872232	12.782135	12.69700638420398	4496.706	77548616.0	77032144.6054134	1.4
Trim8	4.705933	12.149237	12.296855829362153	4683.923	81898120.0	82893222.0960156	12.2
Stxbp6	4.3790646	12.686843	12.68765347912342	4477.4307	76988390.0	76993310.77825114	1.3
Nup88	4.507981	12.160196	12.045823258122622	4513.839	77944936.0	77211822.85421039	7.0
Ubxn1	4.9913783	13.11518	17.207801531041913	7358.0425	270382900.0	354756509.751277	13.6
Rmi1	4.4044375	13.209833	12.784631490389717	5084.1045	108360170.0	104872241.82890087	2.13
Maz	4.4765034	12.19166	11.929799181971564	4552.36	79605900.0	77896074.37191013	6.0
Polrmt	4.3979883	12.982238	12.99869339673671	4489.1865	76890250.0	76987709.91009416	2.9
Lsm6	4.580153	13.868151	14.869972946008806	7494.154	350856740.0	376202298.4134661	10.12
Trnau1ap	4.6379137	14.691021	12.03081480682244	18956.854	4455070000.0	3648359412.829811	11.14
Nsdhl	4.5549417	12.578965	12.303405185067074	5300.9814	123328880.0	120627186.66396281	9.3
Upf3b	4.435545	12.796319	12.314689326927427	5275.5645	123358180.0	118715203.36760335	4.7
Mrpl47	4.405958	13.017277	12.500082182887425	5315.631	126766250.0	121729647.97128533	3.9
Dnajb11	4.6875377	13.400625	15.863295381154646	7047.4175	260137710.0	307943942.52140945	11.8
Kcnk1	4.566233	13.025267	12.2730920933029	6114.8027	206763780.0	194823717.09645605	9.7
Chsy1	4.562219	13.750275	15.104889831075246	5535.3813	126556130.0	139023868.13393775	9.12
Rrn3	4.577164	11.849528	11.638028665966573	5336.6094	125541464.0	123300701.7870555	9.0
Il6st	4.528498	13.30512	13.294520244029929	5332.073	123059640.0	122961598.06449215	8.9
Mrpl32	4.4892883	12.821611	12.88317430548185	4505.726	76754820.0	77123353.85335289	7.5
Bdh1	4.5675755	12.280255	11.91646862024883	5289.7104	123435040.0	119778436.4206597	9.1
Mrps18b	4.870682	14.4927025	16.424387580983307	17083.236	2599596500.0	2946088297.8583612	13.12
Tm6sf1	4.401407	13.263076	12.891375833108267	5130.0054	111280390.0	108161739.7556722	2.13
Spata13	4.4982557	13.722109	15.604647567620106	9068.839	590781500.0	671830931.1089407	7.12
Ptpre	4.489607	13.603965	12.498612508011083	7767.131	459657950.0	422309724.4347284	7.12
Txnrd1	4.691037	12.142301	12.303382943137079	4938.698	94312210.0	95563373.77160804	11.1
Dnaja1	5.00197	13.544635	16.22653417676572	5887.296	143181280.0	171531825.28986907	13.8
Selplg	5.421853	17.459536	11.399638698564662	90311.734	154109330000.0	100620698952.30034	14.14
Dusp1	5.473192	14.93444	12.80728589921907	27673.357	9516003000.0	8160612518.542157	14.11
Sf3b5	4.511933	12.949334	16.17674013066696	6409.2437	181476320.0	226706271.97736824	7.6
Acot2	4.501395	13.361243	12.76340240945548	5787.544	169499440.0	161915288.92518875	7.10
Cnpy3	4.5089664	12.0039835	12.009634877867946	4482.6807	76943576.0	76979800.42547739	7.0
Fn1	4.4496965	14.031663	10.111925833982268	11271.333	1650667800.0	1189554666.3047106	5.14
Tmco4	4.3549547	12.94659	12.680140437294682	4543.3076	79369950.0	77736462.26021041	0.13
Hyou1	4.373407	13.361524	12.438934424061525	6047.128	201678130.0	187752615.55189088	1.14
Rgs19	4.660861	14.355158	17.24705419154937	13278.401	1459782300.0	1753860473.866972	11.12
Ermp1	4.488729	13.208739	12.750550878925422	5590.385	148873230.0	143709076.14927	7.9
Fam162a	4.761301	13.411453	9.074728356628043	13357.147	2625644000.0	1776616293.0036325	12.9
Ndufaf2	4.4254527	12.322776	12.14242522282437	4514.4346	78365570.0	77218644.70964262	4.1
Mal	4.4384947	13.349812	13.743675750858586	4584.9453	76415390.0	78669902.2512874	4.13
Llgl2	4.453967	12.30704	12.311579415467785	4481.7065	76952610.0	76980990.40093878	5.1
Notch2	4.6878147	14.648984	20.21029344459027	13211.14	1257189500.0	1734466285.7632346	11.13
Ralb	4.6974616	13.873453	13.84219157127928	6688.6494	260639200.0	260051891.97746307	11.10
Prmt2	4.3805513	12.931742	12.939539562616151	4484.102	76932730.0	76979118.48189166	1.9
Pdgfb	4.428516	13.188296	13.368398720417323	4538.0986	76581210.0	77627018.55839553	4.11
Atg9a	4.440443	12.857225	12.884525786656495	4494.038	76849290.0	77012465.81000072	4.7
Serpinb6a	4.7321944	12.4277525	11.916854438510438	6149.0894	206918180.0	198411883.81434554	12.3
Mob4	4.6152573	12.269772	12.151935581010914	4585.614	79456110.0	78693034.22371022	10.2
Eif3f	5.2993717	14.8632145	22.268332286348233	24493.324	4187668000.0	6274038624.787878	14.11
Naaa	4.470033	13.461201	13.45231422462542	5201.1406	113355400.0	113280567.7772537	6.12
Celsr1	4.4042726	12.630461	12.632948785711923	4479.413	76971010.0	76986170.34893365	2.3
Lysmd2	4.526175	13.380898	10.671751834674776	8998.844	824284600.0	657396870.1524626	8.10
2310009B15Rik	4.375428	12.799943	12.384699866556696	4721.4146	87423430.0	84587327.39189638	1.5
Senp2	4.5716815	12.74473	12.700790255812468	5150.2534	110006480.0	109627212.95222473	9.4
Dus3l	4.5746827	13.005471	9.525214366166379	10812.716	1461525100.0	1070421811.2376142	9.7
Adamtsl4	4.3800344	12.928679	12.936948221576332	4484.479	76929950.0	76979153.85021238	1.9
Slc25a17	4.7371473	12.76377	13.310472904177436	4639.1416	77597110.0	80920781.89647694	12.5
Nfic	4.490104	12.920547	13.121952379153834	5112.6084	105265870.0	106906759.41204122	7.6
Cgn	4.501754	12.902452	10.793177990437268	7674.62	485616600.0	406228699.38110304	7.6
Igf1r	4.4756775	13.588532	12.511974314530695	6238.559	225787920.0	207899761.53941366	6.13
Dynll1	5.2582426	13.7028265	22.344256534388723	10607.942	625077200.0	1019270363.9027694	14.7
Fam114a2	4.545372	14.163409	17.232315658631492	9606.099	645078300.0	784852871.5568851	9.14
Cpne1	4.4940157	13.109148	13.21735937635922	4519.148	76646296.0	77278983.89179899	7.8
Faf1	4.4652395	12.203824	11.92989553960041	4554.2827	79717144.0	77927803.38876091	5.1
Ankrd54	4.385085	12.882242	12.889786903761852	4483.9526	76934070.0	76979129.72838706	1.8
Kras	4.7135262	12.227047	12.275378278858435	5353.336	124068056.0	124558474.65775934	12.2
Lamp2	5.057252	11.562947	12.031276059404382	5772.6987	154245920.0	160493272.23425928	14.0
Kdm1a	4.4962997	13.181942	11.645074378512483	6671.4146	291954620.0	257915966.7991111	7.9
Pdxk	4.4258986	13.762113	10.078014941408403	10759.562	1443438100.0	1057031790.2171171	4.14
Tgif1	4.839003	12.972714	12.674166293877287	9133.684	701374500.0	685233414.652584	13.5
Sfrp1	4.3341856	12.893742	12.839018659355741	4482.1743	77308456.0	76980347.46716575	0.10
Entpd6	4.435335	13.001496	11.507457131752936	6543.2812	273834400.0	242367304.72039473	4.9
Utp23	4.510884	13.434112	13.947366993137146	4597.4937	76223560.0	79135710.41250809	7.11
Atp9a	4.561599	12.8619375	13.071270113878885	4542.982	76485050.0	77729869.25973606	9.6
Lsm1	4.5761547	13.861951	14.22350603661409	12107.375	1383411000.0	1419493842.6410363	9.13
Zfyve27	4.4498167	14.247891	8.146744678357173	17224.508	5237165600.0	2994537889.4916778	5.14
Dmwd	4.4134793	12.987777	13.030164320812608	4499.8306	76811290.0	77061973.2009793	3.9
Cdadc1	4.4875617	12.899722	11.509811594801082	6481.0654	263373540.0	234995742.93775448	6.7
Sar1b	4.769588	13.87509	20.949492260121307	10472.441	653062000.0	986034540.9819412	12.11
Tspan14	4.9170957	14.186908	17.169759344810057	13982.213	1619156100.0	1959589853.1334717	13.11
Fbxo42	4.4135103	12.841084	12.853678105945752	4487.0815	76906616.0	76982046.27615596	3.7
Zfp318	4.4831066	12.779799	12.890902974613871	4522.239	76658630.0	77325077.7734114	6.6
Nup133	4.3504744	12.923492	12.790757111917596	4501.2925	77877730.0	77077857.13072363	0.12
Slc25a20	4.5489717	14.189831	10.952926538147594	15884.353	3307198000.0	2552778590.3091216	9.14
Fkbp8	4.950643	14.381039	11.267669551474265	15391.143	3058166800.0	2396100417.7967854	13.11
Ubxn4	4.874803	11.494643	11.949243433027611	5412.33	124175980.0	129087004.62183122	13.0
Sod1	6.0218263	14.634036	21.136811166372866	61112.883	30812836000.0	44504816702.352875	14.10
Ccny	4.4084105	12.792883	12.80222337264978	4485.1177	76923260.0	76979427.8969535	3.6
Pdcd4	4.7495666	13.558807	11.269545572052104	14151.868	2418545000.0	2010199066.4538212	12.9
Pcsk6	4.382939	12.791227	12.79373299458513	4479.427	76971060.0	76986133.74199514	1.5
Fbxl20	4.5250425	12.704874	12.585265493660813	4602.9453	80109340.0	79355163.98606186	8.4
Upf2	4.333796	12.889513	12.888462929237216	4473.955	77018104.0	77011829.46721306	0.9
Grb2	4.971628	14.341848	24.45184128920086	16827.98	1677453700.0	2859940397.9623976	13.11
Aldh7a1	4.477374	12.302507	12.288271474804171	4495.5107	77112264.0	77023033.04684696	6.1
Strn4	4.5622354	13.4766245	14.08980848984134	4620.23	76607310.0	80092930.97808856	9.11
Commd7	4.5732756	12.891023	15.278263044610245	6643.827	214751900.0	254521007.33450118	9.6
Arnt	4.5516543	13.4141035	10.395227928523981	11328.165	1554590500.0	1204726219.6208148	9.10
Sar1a	4.9123273	13.777019	12.471405545453317	17385.402	3369813000.0	3050464386.907832	13.9
Gadd45gip1	4.641951	13.330608	15.823355038375055	7194.8237	277747550.0	329684737.9382812	11.8
Cyp4f18	4.533869	14.456946	14.105192156255645	12369.26	1530908900.0	1493660144.1309428	8.14
Mcc	4.3699083	12.949316	12.955337593445138	4482.795	76943920.0	76979699.73514101	1.10
Sae1	4.7054973	15.547266	19.83305390907804	23408.229	4465386000.0	5696322485.809392	12.14
Cenpt	4.371689	12.991769	12.713197307600831	4552.5083	79605416.0	77898504.28075193	1.11
Imp3	4.4847775	12.515128	12.380517588393321	5261.2954	118927240.0	117648079.2363008	6.3
Napg	4.364608	12.875488	12.712056035167464	4510.755	78169060.0	77176833.87085281	0.7
Mtmr4	4.405591	12.680554	12.68626331284809	4482.6113	76945224.0	76979865.57302636	3.5
Maea	4.8234005	13.827462	19.995964961376796	11661.432	895649340.0	1295203172.208381	13.9
Zfp219	4.434126	13.064153	13.128130346071913	4506.506	76755304.0	77131189.2509961	4.10
Angel2	4.7057557	14.481262	19.502345121154708	13191.768	1283765000.0	1728884372.81967	12.13
Hif1a	4.677518	13.656252	13.946398909686385	10785.366	1041394370.0	1063520311.2073029	11.10
1700025G04Rik	4.42636	12.903199	12.920530930214332	4489.484	76885450.0	76988721.47040705	4.8
Snap23	4.5362506	12.605456	12.977139509575379	5313.4756	118085704.0	121567566.62148571	8.4
Dad1	5.47157	12.876096	24.98759348364564	15200.792	1203643100.0	2335812494.3154526	14.4
Sphk2	4.4732976	12.2765465	12.28299318631725	4483.2715	76938960.0	76979362.48724206	6.1
Pycrl	4.5752788	13.314013	10.765369324341622	9394.246	914701000.0	739603780.5964074	9.9
Apoe	5.5808825	15.5048	9.125783851228473	44207.305	37993583000.0	22362186289.597652	14.13
Med13	4.4476147	12.453099	12.459156732732959	4482.778	76942290.0	76979714.54824775	5.2
Pawr	4.40384	12.769102	12.77530944029682	4482.8037	76942290.0	76979691.3527248	2.5
Nfia	4.6281505	13.210847	12.216344495732319	6370.4233	240427790.0	222328572.53165948	11.7
Mrpl48	4.623289	12.477382	12.554891657003683	4588.1455	78296310.0	78782691.5491034	10.3
Rbck1	4.697301	13.6976385	12.807723146048309	6763.51	288197920.0	269474126.3237109	11.10
Usp33	4.389575	12.5044155	12.503913129961767	4475.1816	77007510.0	77004418.11709575	2.1
Sec14l1	4.7639146	14.635201	12.731812916964477	16731.617	3250599000.0	2827840624.216424	12.13
Fuz	4.335779	12.867779	12.866708675790083	4473.8887	77018664.0	77012259.02134445	0.6
Zfyve19	4.391769	12.507992	12.507338007792564	4474.849	77010350.0	77006326.72894287	2.1
Orc2	4.384271	12.861569	12.354510417575865	4926.8594	98792960.0	94898111.97274493	1.7
Timm8b	4.5264406	12.818392	12.559425858392636	7232.7783	342352900.0	335436448.0217068	8.5
Dag1	4.552776	12.358115	11.410613699613661	6080.7036	207141840.0	191260194.59574297	9.2
Srm	4.5431504	12.374842	12.201828126003571	4645.8306	82364230.0	81212691.66629058	8.2
Il15ra	4.3385262	12.846228	12.845167444360008	4473.9155	77018440.0	77012083.65407915	0.5
Polr2l	4.4090023	12.800084	12.681594811710772	4509.8457	77887730.0	77166727.85100223	3.6
Rpusd4	4.345169	12.908732	12.90863709952449	4475.9946	77000600.0	77000031.44760622	0.11
Psmd2	5.391228	14.349766	21.996430966557327	17222.602	1953110500.0	2993878894.26791	14.9
Phf2	4.384851	12.963804	12.97869593027459	4488.614	76897560.0	76985893.19607718	1.10
Wwtr1	4.4443135	12.609018	12.621821564199355	4487.375	76904580.0	76982665.15766889	5.4
Mapre3	4.434315	12.957111	11.91583495586512	6074.0723	207219540.0	190566687.45537663	4.9
Zmym2	4.507901	12.546691	12.28999743409439	4641.003	82693784.0	81001946.88513961	7.2
Map2k4	4.5164294	13.801688	13.251160458415248	9065.681	699062900.0	671178386.8064474	8.12
Nhp2	4.7772574	13.198834	13.87251539327776	5675.96	144037840.0	151389667.3860954	12.7
Mbtps1	4.460272	12.561298	12.602485824520105	4499.9927	76811860.0	77063715.6967106	5.3
Tnpo1	4.419701	12.524387	12.370308293370199	4512.3174	78155976.0	77194475.891605	3.3
Dbi	4.92102	12.791979	14.003856229419716	11048.063	1032900860.0	1130755091.4581616	13.4
Golph3l	4.5233064	12.006732	12.017758750809335	4486.6084	76910536.0	76981169.23441193	8.0
Fbxo34	4.381246	12.848083	12.456806994662562	4690.747	85811550.0	83198246.7148096	1.6
Cd99l2	4.4819226	12.340802	11.976483594529137	4777.3745	89868240.0	87215197.62037234	6.2
Nit1	4.4856353	12.702046	12.286255664139183	5285.197	123480850.0	119438807.0277999	6.5
Erap1	4.372333	12.99867	12.632299445074471	4620.4756	82426930.0	80103708.0659994	1.12
Strn3	4.7302704	12.972247	12.185368161022986	6560.4185	260199940.0	244416559.86012498	12.6
Usp9x	4.4597754	12.635424	12.598213185592792	4502.759	77321496.0	77093789.38351353	5.4
Cetn3	4.7905054	13.585005	14.359260344279662	11719.512	1240505600.0	1311206224.9981449	12.9
